std_interval__,lf_log__,le_log__,threshold,emma_prep_time_log__,prob_regression_interval__,std,lf,le,emma_prep_time,prob_regression,mu_rt__0,mu_rt__1,mu_rt__2,mu_rt__3,mu_rt__4,mu_rt__5,mu_rt__6,mu_rt__7,mu_rt__8,mu_rt__9,mu_rt__10,mu_rt__11,mu_reg__0,mu_reg__1,mu_reg__2,mu_reg__3,mu_reg__4,mu_reg__5,mu_reg__6,mu_reg__7,mu_reg__8,mu_reg__9,mu_reg__10,mu_reg__11
-0.0824543263875454,-2.3025850929940455,-0.6931471805599453,1.1122603132883735,-1.8685397050553676,1.748192354369759,29.284487268244945,0.10000000000000002,0.5,0.15434889223072235,0.42734508337175925,237.14090921987545,478.4545473254361,1067.7629521211556,237.1409091129437,1122.818183786449,1085.0807932667542,252.18254074047525,478.0902960697533,979.5332530534644,252.1825417937508,1122.4547955656708,1009.4003429517745,0.00022066435632841797,0.019921471776841393,0.6975740337850189,6.853425275998355e-05,0.01993333770133287,0.6708401970029522,0.1138817836607372,0.059315972508687295,0.592729433143451,0.15318507801206568,0.0864300629313983,0.6493216808669844
1.4016565119207534,-3.3856974077169513,-0.6931471805599453,3.413002920981467,-1.8685397050553676,1.748192354369759,48.34435060400403,0.03385402405321733,0.5,0.15434889223072235,0.42734508337175925,232.05454549820575,330.072727906099,601.2609861300516,232.05454546200502,548.2090915754287,603.6004053464783,233.80479006972706,330.9013312869456,591.4414271163997,233.80479042630316,549.0379871283193,598.1301943394028,0.04794046630606126,0.0627409250069529,0.7555773295742256,0.01717471268367289,0.06295000618413983,0.764575456390987,0.32727698328773414,0.2655559231433895,0.6675161666463345,0.4132558231403801,0.3104486991593392,0.7479765382023225
2.0585148747930484,-5.225969017198398,-0.7037404652873204,2.931438772259884,-1.8685397050553676,1.2103215240765692,53.3215053881085,0.005375148823824106,0.4947313132556158,0.15434889223072235,0.38747435870075014,227.50000000841194,266.71818193562933,533.0905125772374,227.50000000145633,300.33181830531123,549.4902179688946,227.76367955038285,266.7229553679508,548.3221098822805,227.76367961730858,300.33664249243344,556.334586404837,0.01830257810385025,0.042926825103665134,0.6148341539010165,0.006007143432008361,0.04321685970639257,0.5919689074426144,0.2739467139904682,0.20673837741475373,0.5235014455844668,0.3363879169038928,0.2504006879903403,0.5611118903236194
1.5815913379256465,-3.759416447838184,-0.7969417904310435,0.5892254831124379,-1.8685397050553676,1.1594894188656106,49.93635655864918,0.02329733161714164,0.45070520960582755,0.15434889223072235,0.38300756433328353,231.0636365477862,302.1181836815166,664.3262267962907,231.06363639920448,415.62727467756304,673.6365608337612,233.35500008608068,302.29732758548255,647.1522288814663,233.35500125899398,415.80688466373294,665.8498731451066,5.9749562193400774e-05,0.017544724837220232,0.5594816276962807,1.8547887464611968e-05,0.017547983241803636,0.5229683551889908,0.09190562309968871,0.04159815831096439,0.4799922423831472,0.12684775368484474,0.06142855909356977,0.5017696965626849
3.2474690161044375,-3.759416447838184,-0.6504025024786871,2.242710543580351,-1.8685397050553676,1.1594894188656106,57.792341465600714,0.02329733161714164,0.5218356943240686,0.15434889223072235,0.38300756433328353,230.09090910439352,308.79545477457157,678.8293994089966,230.09090909308946,478.35454569613273,689.3845918153424,232.30010845459879,308.9733959367682,663.0538382917758,232.3001085772338,478.53262534036753,679.1452953614132,0.0036376249255302543,0.024693244270028038,0.6186619968412137,0.001141736358684445,0.024841004792862234,0.5772471876245746,0.20488877522422952,0.13421200443141074,0.5075284990148836,0.24670015567607415,0.1799865971674483,0.5380364739652013
2.1059532987720266,-3.759416447838184,-0.6504025024786871,2.242710543580351,-1.8685397050553676,1.1594894188656106,53.59734730413657,0.02329733161714164,0.5218356943240686,0.15434889223072235,0.38300756433328353,230.09090910439352,308.79545477457157,678.8293994089966,230.09090909308946,478.35454569613273,689.3845918153424,232.30010845459879,308.9733959367682,663.0538382917758,232.3001085772338,478.53262534036753,679.1452953614132,0.0036376249255302543,0.024693244270028038,0.6186619968412137,0.001141736358684445,0.024841004792862234,0.5772471876245746,0.20488877522422952,0.13421200443141074,0.5075284990148836,0.24670015567607415,0.1799865971674483,0.5380364739652013
2.089770101206088,-3.759416447838184,-0.6504025024786871,2.242710543580351,-1.8685397050553676,0.9408095989122123,53.5043893073143,0.02329733161714164,0.5218356943240686,0.15434889223072235,0.36243895016982713,230.09090910439352,308.79545477457157,686.1242354485562,230.09090909308946,478.35454569613273,696.2943714747216,232.30010845459879,308.9733959367682,671.0921622986598,232.3001085772338,478.53262534036753,686.3512311138747,0.0036376249255302543,0.0237583072625982,0.5981923531487632,0.001141736358684445,0.023906067785432396,0.5570155354060855,0.2002140901870803,0.13234213041655107,0.4883701907238419,0.24015559662406527,0.17718178614515878,0.5168698847392822
2.089770101206088,-3.759416447838184,-0.6504025024786871,2.242710543580351,-1.8685397050553676,0.9408095989122123,53.5043893073143,0.02329733161714164,0.5218356943240686,0.15434889223072235,0.36243895016982713,230.09090910439352,308.79545477457157,686.1242354485562,230.09090909308946,478.35454569613273,696.2943714747216,232.30010845459879,308.9733959367682,671.0921622986598,232.3001085772338,478.53262534036753,686.3512311138747,0.0036376249255302543,0.0237583072625982,0.5981923531487632,0.001141736358684445,0.023906067785432396,0.5570155354060855,0.2002140901870803,0.13234213041655107,0.4883701907238419,0.24015559662406527,0.17718178614515878,0.5168698847392822
2.329276114200564,-3.759416447838184,-1.327890229290532,2.242710543580351,-1.8685397050553676,0.9408095989122123,54.765096652865736,0.02329733161714164,0.26503583670485786,0.15434889223072235,0.36243895016982713,235.2910907110425,289.2640968738788,603.3701476976485,235.2909635459229,324.84592698623044,616.6206410848846,235.47413700655233,290.122065668792,614.7191793834115,235.47454874453155,325.7146041180485,628.1579702215256,0.0036376249255302543,0.0237583072625982,0.6019933951771932,0.001141736358684445,0.023906067785432396,0.5612475573712417,0.2002140901870803,0.13234213041655107,0.48167190331522086,0.24015559662406527,0.17718178614515878,0.5208325218621124
2.0746779214376048,-3.5791989424350463,-1.327890229290532,1.9460841285125,-1.8685397050553676,0.9408095989122123,53.41663459908345,0.02789803724042472,0.26503583670485786,0.15434889223072235,0.36243895016982713,236.97294475880372,296.0596423598796,625.8399212000563,236.97279248139702,338.6732930100648,636.5748702307831,237.81436953936165,296.92367294647454,631.108339055868,237.81486258644816,339.55014659230005,646.4560316588306,0.0017556765384836507,0.0202165211685468,0.5889487765392827,0.0005478684710657236,0.020299418145757236,0.5501334765722945,0.16493706763563737,0.10505718673830489,0.47441458369295275,0.2013870688937916,0.14652402008703247,0.5097415022975531
