,0,1,2,3,4,5
0,610.468977045666,641.1267338524708,627.7085128541471,687.5330016643603,678.0548316434852,599.1238891525811
1,581.783265717267,671.791437806607,580.0470706993043,608.268313894771,630.8178923177893,526.6820839152067
2,597.1566816673621,582.6420412882486,494.7393667377325,580.247104719527,609.8900324291553,515.4050158623567
3,273.83125503984195,258.2010055639675,283.79016689854365,207.52015945303754,274.2426786950879,197.78534422178885
4,346.7546466530393,240.89581484201423,248.7809136950704,346.9805746392646,289.5814149548156,282.6660244265683
5,510.64987614257893,377.60444402648676,397.97693762107446,387.464832488127,433.78535477671034,299.17541459517827
6,392.11610035608584,426.2961125569241,301.07899724696324,341.541577695141,338.8781182525497,339.62535502327114
7,368.23820044298617,347.31940791405407,338.7522611728974,398.60916604098657,412.79247977538034,354.4707189717003
8,380.54702533789225,361.3283875159188,373.3682485887517,416.9925345207839,369.2383165422289,332.94830241279084
9,363.05781462583803,347.67274625270716,344.0176328689458,396.392322834666,362.3920464646909,351.8428010177456
10,360.3997053435325,321.19948323782467,358.7593380463064,423.13939117497574,333.65466088245296,319.8440911150968
11,341.86376230975696,328.95045094375945,359.3596384034871,412.20406492572096,345.72612174642524,293.5036240040086
12,381.8209818221653,342.82861017847193,375.7397058975438,430.6876285979981,356.200265780183,305.87079222270967
13,360.32771687727364,345.7000965449531,344.4213650609422,419.6331796664919,363.90440123662506,328.9973658813119
14,369.62417015281034,355.74824355735825,382.8591039171807,422.3137271670522,352.78405059468315,293.12413096111584
15,329.5428401261563,357.0221328768113,345.3987956126912,406.1237875941473,364.9073179934764,342.7917783213553
16,365.81565891446587,369.86436030516063,380.8617484927571,423.99508607251795,382.5241117498416,338.8609071391578
17,354.8854522227254,342.06343395371385,391.3007245012526,429.7202058902801,370.9166617978192,326.15961221811995
18,393.9153549361846,339.2322438040104,358.92135532274807,423.95058072711583,378.12833757418815,298.18642581139403
19,347.54934757373,368.7065244329548,383.97412430624564,392.0589681192878,361.3108544625744,336.2667256368938
20,387.48129443383743,342.48592775441494,374.4103262711983,437.43886222982167,357.36102182983393,307.7160126624142
21,363.20039165482154,354.4417765095634,384.0043952961612,394.48962532887174,353.20502120268554,350.95082749515444
22,356.8508162642347,358.47344767558513,390.7403025565752,421.55501821068646,372.23564734108135,313.28817199830195
23,379.17434860135177,350.8786964679181,383.8337785063603,408.34820838230695,394.5209093264764,310.3579638813354
24,375.3782692860566,328.34607157343225,377.89911107361326,406.11403726043335,358.1228932835265,347.7279595127584
25,366.01233303964466,359.74064229645086,391.40193265270096,408.54118545077995,365.2925661150075,327.15275833161274
26,367.5902677103863,342.4087762908219,378.3069408916488,373.57897427139494,364.41274176482165,332.8827225635601
27,384.84602413847176,334.3754217603946,376.82461295344814,427.7172297488132,361.2326360920771,347.21213194937854
28,334.99158952687804,353.95958349681473,371.5301436859399,380.44446549019835,369.36582490286713,333.57163526168944
29,372.9353946900512,355.3989741824009,385.5238521810014,397.61494934910894,351.49547187454925,283.1489295105582
30,386.1629313615382,343.76956058834827,399.58733790722755,398.97264040387813,353.3622793045983,314.7852605324392
31,394.8756248736844,371.5914227068001,368.13174727176954,398.44974996529265,349.9735518835224,356.7807458114564
32,368.4619122147943,387.5355398805892,367.86806964854827,409.90107163478166,375.43173564362166,331.866550472535
33,351.9218018443434,349.88073699290237,371.9415000790966,404.44504609887275,368.5028771673166,347.18722483275246
34,358.2836574059488,365.1841039741496,365.0837523757025,405.00550104252585,358.3541200009675,332.64209721919957
35,360.967608427763,350.1915863394933,363.09311691600465,406.7025538627158,373.54546061743116,317.0083052198196
36,371.5360551021902,373.6306001390023,368.28517388381374,363.51070079073,377.33107927508934,334.1066973799067
37,382.19075754830766,383.8010825101099,365.48728512514725,404.76270901245255,391.32936327644785,323.3102160350014
38,370.12581265986444,401.9089186429053,392.24245522961286,359.11137159888693,340.637885501711,323.95168313033383
39,383.9427281241685,386.71595929792284,361.9413167363611,452.65742806104305,359.42089581253776,311.7778294086268
40,385.60804635565984,367.03560331721883,392.9055893508616,421.99925196753736,364.37296049270645,269.0911226272377
41,444.15463664260506,337.16777011799485,368.1439065166429,414.1621012400253,367.6760557591977,390.16072682128333
42,370.973146513344,389.4823756165239,362.223348620579,381.97560851359356,378.4169445477742,316.6162288957228
43,334.5549553592163,367.8726506689881,355.2400505198798,363.22474583444694,321.936212130883,323.1242494312069
44,400.5855297778316,403.6526191453406,407.72115499363224,415.0167958194901,326.77869060782695,323.75327940914804
45,414.78210983332525,385.06070641734436,352.17311408359024,348.18476115278725,326.87431633243057,320.1514775433518
46,392.3836023864036,364.4503241398321,374.9887503549767,417.4047207056069,319.6494395668557,311.9502310298604
47,430.87128827917974,377.5609660710732,357.41632575335524,384.49211902906103,390.84108605109566,378.1493756480391
48,353.70739738297976,369.32445793892884,372.9332469607432,375.8612293940196,400.84576928121027,287.906174776685
49,368.07892716587,385.7155216350104,402.84094658383896,422.02335799097773,402.86800698356205,367.03135669635316
50,393.39304264071905,337.3166483596244,353.94594018184154,443.29464734987147,370.400634563702,345.23867692407936
51,368.82664012788655,382.1250423653165,380.98916277830864,376.2078072091482,363.86860253930644,333.878529473592
52,360.7148836804832,347.76631283515115,380.73428045079004,378.986216727883,407.4478578860245,316.2861567408414
53,381.5512708297401,392.83851950146845,379.06707886949397,450.54263743781917,378.7423683143596,336.94630545201835
54,367.1572593503138,376.0299791538207,389.8017270494801,425.9084212679613,372.40170146900476,322.6854785802811
55,363.10518812339313,353.65339036800356,342.6593533569827,417.57488419857066,377.43775314461885,324.8561728921363
56,363.8926431205161,359.0303368715739,357.96196023612595,409.5783372832848,392.200005239849,314.70729949943933
57,350.1212547694767,361.05445760986186,361.4677355037733,421.1557891845729,367.6306530377655,327.91809778053397
58,370.4279803733968,364.5278294701978,382.93208753073174,408.9213371015559,366.8876131821272,316.73727001530926
59,378.871919411877,366.9587051823439,355.04847558236236,422.6027825745388,362.75978710318486,321.9050152559064
60,388.1625082942164,363.38879594849465,382.1989583104363,406.7293540043944,357.82361733559424,314.3331509037678
61,364.3553419947204,348.44472956188434,374.54030354773835,418.5900181048187,338.98132902377444,308.6901285818297
62,386.2474781466348,353.5139452117426,359.4060276214748,401.5762372208881,369.1435148087326,302.6897251735186
63,371.01558555514947,362.9840336828999,376.8252054459006,404.1729825994728,374.36140842004613,326.2417668589021
64,359.5833208691443,354.5728171207295,368.9981365444273,402.46682326890704,370.66204248613803,315.1482942523342
65,370.8523328992506,350.17279852789756,371.165571319958,420.26685939336363,352.72077354660485,323.69028781164496
66,379.94623420336615,367.4674414679527,383.8577939993948,393.4549578765076,364.67330441576337,314.13953408279457
67,365.3397403697896,347.19200728072013,370.8488058373692,424.7870119561988,361.7921347701555,317.19809678386287
68,360.3859893048616,358.9918392699838,369.25573124414444,413.956013672246,368.00867209357415,335.7639829665706
69,361.3393315260361,350.0231423944456,366.8501447018788,420.9630111701682,355.57407521436147,325.7086305665558
70,377.035981958166,374.37024299383137,357.62461470335654,412.21240246393916,371.0145672478723,323.21809497027266
71,378.18938069787555,326.98770159952545,341.64700578507893,419.5882815679253,374.2850509962724,338.33575827014954
72,387.58770433995824,378.6600792460356,377.54252751605173,413.05215600799283,372.50438353707153,298.89182370221715
73,366.86680378893294,341.5840429503446,346.345221214119,432.0061073064025,379.9334509347077,326.98584467230376
74,375.022057627358,334.7444870563359,339.4914918025027,443.80108689405483,379.61366996343236,329.2984951576193
75,354.98424634983536,335.41293956331697,393.47170327053027,431.72984118374234,368.49988965853134,325.8475708387745
76,380.05796620143514,347.2256783287208,362.9468557917678,436.4240767717704,357.3977530520891,326.17516633195595
77,369.9594616938993,353.96243292299465,373.85451558647316,396.2345458114933,368.0323401676136,321.9378816553342
78,359.40789605899596,331.6490716901378,372.25259774648737,407.25588417514524,381.0682444711335,336.54998043075614
79,343.5954550042565,338.88182073596676,350.9322852754626,417.68789712172725,357.2575355000994,334.37613222627266
80,363.3676757824898,337.3271987792421,337.80063949698877,369.8483190037682,399.05167926658066,369.92412179786345
81,390.0145153261527,344.1425776941627,381.9573352368571,415.6534956014363,369.3321484632584,313.22078411084675
82,360.773868086413,346.54989486665767,360.0783837576608,442.51764206652587,362.15568090485306,330.2659750712013
83,360.747660106855,352.5309612649997,362.9275816965048,419.8225434384584,371.6664659671752,303.21513430902826
84,360.1975532399304,354.9815270333372,361.2463275807158,403.00576326202,369.7217789020073,307.56683802711035
85,371.5367154912955,361.49918919470844,349.19786408468843,421.0681663502823,362.78681715033434,307.69503142090474
86,351.93230376516607,345.4383942185562,359.98854035671894,406.66607203392954,385.99992498113005,324.1946731204769
87,373.79563662242543,350.9471600790264,361.2275952102406,428.1516854575834,363.94865549849635,330.0351877611556
88,387.7395009565048,381.03355398584097,374.3825955287103,420.8267624424375,401.7947855186921,337.89096996629866
89,371.62761457756204,381.12685027225916,348.1783149736343,415.9344067344166,373.6898831291162,316.4612937853624
90,363.7477362343732,351.1308014305404,356.8112799386292,437.79973187150466,366.8570443476008,328.9618664880179
91,385.48513072892763,368.57785740284686,367.44438637538997,441.3966335637119,350.62028166196933,349.3970722857089
92,388.89637929124115,323.5177831271046,352.7174878756822,422.1893247180327,363.8307069876568,323.33264459071034
93,381.24251628148414,350.4202669694416,383.1082611745834,389.33726630621766,357.26713426452824,321.9297942320659
94,363.4854789022923,353.26789836293324,343.8557155568243,420.2388026647483,347.2741322001207,340.31549273097164
95,323.408269439907,332.1691002815804,383.94063193243477,406.7476525605861,377.437859160717,318.8424497563794
96,350.76696480832453,352.3051796277596,357.25565486010777,401.07037834089095,388.63301302627315,335.71104946184744
97,371.06916415923735,323.5803581652387,383.26090048538555,375.2809335766845,332.18734289984343,321.92823705016
98,368.8190632307242,349.92173939515027,356.4687725990671,405.20233414679853,361.90907616017915,334.8445585796188
99,334.0838916413139,368.77839757722495,338.9112540098565,381.1177503821713,339.0372584396764,331.1630574387126
100,388.8470264484804,350.29930835725725,359.57243982919795,420.2057529924832,360.6807037693079,336.54948241526483
101,323.08358240604434,331.2785509375958,363.1548249564081,438.0036118410832,363.8846154148997,329.18271339925263
102,359.89331801828746,374.8031794422574,359.0728563767641,396.2573999942632,350.11397894765116,280.83905599536354
103,358.8925327038469,365.0262951965707,376.46914509056404,407.47168781923665,352.3290340538017,326.61327027772586
104,363.8477588171557,362.4469915250718,365.3455887564937,414.5235116945123,377.88350123097916,311.03639544065624
105,370.33134501747867,347.87449206183584,355.06334413842865,398.73590660594664,353.0153655590209,291.8976235843769
106,363.80842564226793,351.5109540845707,365.4724948759755,392.9893302232425,367.471491142028,313.95379174464017
107,344.7660444818431,361.0798948053622,352.19863705175266,428.269593044625,369.8342501248604,334.6467525528243
108,355.96748952018703,343.61642455369685,397.19864600739754,436.372562489419,396.99790734792884,337.76170072434974
109,353.62378181566555,361.2438946570428,376.031352602708,416.79708724218284,365.6109116572949,337.4454662304992
110,367.7508751104633,361.69274207280563,355.46499494482384,425.4190444960597,366.91343617067076,341.42061847133925
111,338.0109535591905,359.98911300460065,369.1523636637989,428.1258764122095,389.3544993798196,302.44716342880963
112,375.5131136063527,356.1465783094308,351.5913320065736,409.54751707153486,340.6374374673572,295.34209931263314
113,375.63468878982434,370.2465437317786,363.21709793837493,438.2938096817402,365.67306951979367,326.5545010509449
114,357.7288545218806,383.020770239203,385.6152034832979,454.5324490312551,372.4747286783036,326.6320019299858
115,372.5182021255078,374.88134937301646,372.1779624285917,412.874886413523,407.9321916137538,329.4731515045689
116,366.91933561558614,373.56103922031014,377.8164674321544,416.9915812440307,380.7592628641588,316.62248495434727
117,362.79762723574424,356.842500983842,373.0053431156839,425.22266141477,383.7549542832429,326.7874141279877
118,368.8060187083238,329.7947734961229,367.8483063112264,397.2020281826739,362.62454697870095,304.30690249596887
119,345.1922705361129,338.44614716964315,390.2281290261397,378.97965147493295,351.6012069996957,326.8802999069698
120,369.38550880037087,356.67526734985347,350.3497077725147,399.4588043613469,349.65386768060694,306.5159029695068
121,371.23789065933636,370.7668411522953,390.64486883361974,436.58985443154273,379.12750508959783,323.760296855027
122,345.98148152470804,354.7439850571079,372.5094746695084,422.97448298434114,358.81253905561135,309.9148958910993
123,349.3970053110001,330.91305299304895,363.1216136125151,406.3361921856445,383.06625590674645,308.71743882890524
124,350.45573065276363,361.6940556196365,350.7445159486405,411.6418994199931,357.55013796382127,338.498720361714
125,363.88696163689104,336.8259499909251,356.96195069727065,416.551893177524,375.51488884145067,323.3981764426394
126,354.76471951940886,363.233813370514,349.26147938949254,417.35056235015304,382.00119872714066,308.3145026839077
127,379.8350368501505,344.2702480686314,358.03953877501783,422.27400677853853,385.56860448430996,323.8916728958358
128,382.10683679045593,373.4701684312307,353.2112912082383,411.02964534065234,386.53812151096065,321.0048991284317
129,390.2360517953606,364.7499933777392,366.9313809654143,416.1562598876026,370.38445451941504,341.06300376057686
130,362.5520766300907,339.744064598006,374.7259723976363,409.7165385001018,371.4937190313167,325.3425492984154
131,365.25681456896683,347.2318285158758,374.31816863278584,433.959226419644,365.4868236691749,318.70529588159616
132,362.51070162686193,356.20200150163237,355.15315075027144,409.14311944184885,371.68361833134315,330.900961754364
133,356.7855767744166,358.8377160430619,357.2089936105501,405.7463129744918,375.38762472746737,319.08742920335175
134,381.94640766735506,350.13977395731706,363.3973387160349,421.5471924009358,346.2251523774229,322.5371515916416
135,387.36676252456505,360.9288825580852,374.8282159328352,428.0810465756254,364.9615347226335,316.58184928852955
136,350.87464788017166,337.30201931879424,377.95152370786815,422.7140832016615,352.0475719279131,314.65109880045094
