std_interval__,lf_log__,le_log__,rf_log__,weight_interval__,std,lf,le,rf,weight,subj_mu_rt__0,subj_mu_rt__1,subj_mu_rt__2,subj_mu_rt__3,subj_mu_rt__4,subj_mu_rt__5,obj_mu_rt__0,obj_mu_rt__1,obj_mu_rt__2,obj_mu_rt__3,obj_mu_rt__4,obj_mu_rt__5
-0.9658951022087394,-3.077124278712675,-1.6354409249364454,-3.43588083870572,-2.6021805149218165,14.509273101275806,0.046091612880342435,0.19486643088528563,0.032197037341081536,7.830823570855003,358.6000031723728,355.3935427570657,314.1001772174043,373.586695180404,342.1160553465295,314.21562120433896,358.6000031723728,346.30047100584096,373.4325016969451,412.7296489786713,360.22012004814394,314.1035660875308
-0.9658951022087394,-3.077124278712675,-1.6354409249364454,-3.43588083870572,-2.6021805149218165,14.509273101275806,0.046091612880342435,0.19486643088528563,0.032197037341081536,7.830823570855003,358.6000031723728,355.3935427570657,314.1001772174043,373.586695180404,342.1160553465295,314.21562120433896,358.6000031723728,346.30047100584096,373.4325016969451,412.7296489786713,360.22012004814394,314.1035660875308
-0.8837383807095606,-3.077124278712675,-1.6354409249364454,-3.378348131448428,-1.428268789480798,15.327781005230994,0.046091612880342435,0.19486643088528563,0.034103743132053915,20.14348845074758,370.0,364.8437609668506,323.6000000000006,382.9318226670764,352.91250027018276,323.6006409322038,370.0,357.70000000000664,382.931250046403,418.5190540197991,370.2437841711803,323.60000000526225
-0.8837383807095606,-3.077124278712675,-1.6354409249364454,-3.378348131448428,-1.428268789480798,15.327781005230994,0.046091612880342435,0.19486643088528563,0.034103743132053915,20.14348845074758,370.0,364.8437609668506,323.6000000000006,382.9318226670764,352.91250027018276,323.6006409322038,370.0,357.70000000000664,382.931250046403,418.5190540197991,370.2437841711803,323.60000000526225
-0.4367923690923612,-3.089906802675017,-1.6354409249364454,-3.378348131448428,-1.428268789480798,20.232771868543573,0.04550619526266881,0.19486643088528563,0.034103743132053915,20.14348845074758,369.70000000000005,364.1687608275587,323.4000000000006,382.0130653935319,352.65000026675114,323.400632791612,369.70000000000005,357.50000000000665,382.0125000458137,417.52530015839056,369.90003373716627,323.40000000519524
-0.4367923690923612,-3.1425056759000825,-1.6354409249364454,-3.378348131448428,-1.679952100784418,20.232771868543573,0.04317448099857351,0.19486643088528563,0.034103743132053915,16.553079351892137,368.4,361.41886770391227,322.80000000017094,378.36527302559443,351.7625051906018,322.70268903377803,368.4,356.9000000012188,378.3625012189409,414.7827077977644,369.01275619669434,322.7000002302006
-0.5891132699465507,-3.1425056759000825,-1.6354409249364454,-3.378348131448428,-1.1696436396483954,18.485078523282233,0.04317448099857351,0.19486643088528563,0.034103743132053915,24.455021008087282,368.4,361.41875055795595,322.79999999999995,378.36257460693344,351.7625000067831,322.7000992138256,368.4,356.9,378.36250000085136,411.9187901084427,368.28125269169084,322.7000000000503
-0.956012543394886,-3.1425056759000825,-1.6354409249364454,-3.378348131448428,-0.9229408653843731,14.606185738999914,0.04317448099857351,0.19486643088528563,0.034103743132053915,29.151546133318504,368.4,361.41875002376776,322.79999999999995,378.3625087006492,351.76250000013204,322.70001396140503,368.4,356.9,378.3625000000121,410.38125474280776,367.88750018427663,322.70000000000044
-0.956012543394886,-3.1425056759000825,-1.6354409249364454,-3.378348131448428,-0.060249441202692045,14.606185738999914,0.04317448099857351,0.19486643088528563,0.034103743132053915,49.0092772459862,368.4,361.41875000000005,322.79999999999995,378.3625000009856,351.7625,322.7000000034997,368.4,356.9,378.36249999999995,404.91875000056984,366.4812500000023,322.69999999999993
-0.956012543394886,-3.1425056759000825,-1.6354409249364454,-3.378348131448428,1.3289806814693277,14.606185738999914,0.04317448099857351,0.19486643088528563,0.034103743132053915,79.27652577892546,368.4,361.41875000000005,322.79999999999995,378.36249999999995,351.7625,322.69999999999993,368.4,356.9,378.36249999999995,399.17499999999995,365.00624999999997,322.70000000000005
-0.956012543394886,-3.1425056759000825,-1.5739693399354229,-3.378348131448428,2.0128427908307214,14.606185738999914,0.04317448099857351,0.20722101708448856,0.034103743132053915,88.33175188950692,367.50000000000006,362.06249999999994,321.8,380.57499999999993,350.79374999999993,321.80000000000007,367.50000000000006,355.9,380.575,397.85625000000005,363.53125,321.8
-0.956012543394886,-3.1425056759000825,-1.5739693399354229,-3.378348131448428,2.54702815671874,14.606185738999914,0.04317448099857351,0.20722101708448856,0.034103743132053915,92.80998735978265,367.50000000000006,362.06249999999994,321.8,380.57499999999993,350.79374999999993,321.80000000000007,367.50000000000006,355.9,380.575,397.28125,363.38125,321.79999999999995
-0.956012543394886,-3.1425056759000825,-1.5739693399354229,-3.378348131448428,2.6134067833949257,14.606185738999914,0.04317448099857351,0.20722101708448856,0.034103743132053915,93.24022546370952,367.50000000000006,362.06249999999994,321.8,380.57499999999993,350.79374999999993,321.80000000000007,367.50000000000006,355.9,380.575,397.25624999999997,363.38125,321.79999999999995
-0.956012543394886,-3.1425056759000825,-1.5739693399354229,-3.378348131448428,2.6134067833949257,14.606185738999914,0.04317448099857351,0.20722101708448856,0.034103743132053915,93.24022546370952,367.50000000000006,362.06249999999994,321.8,380.57499999999993,350.79374999999993,321.80000000000007,367.50000000000006,355.9,380.575,397.25624999999997,363.38125,321.79999999999995
-0.956012543394886,-3.1425056759000825,-1.5739693399354229,-3.378348131448428,2.236793429440219,14.606185738999914,0.04317448099857351,0.20722101708448856,0.034103743132053915,90.4470207115871,367.50000000000006,362.06249999999994,321.8,380.57499999999993,350.79374999999993,321.80000000000007,367.50000000000006,355.9,380.575,397.575,363.45625000000007,321.79999999999984
-0.956012543394886,-3.1425056759000825,-1.5836478427731997,-3.378348131448428,2.236793429440219,14.606185738999914,0.04317448099857351,0.20522510219686427,0.034103743132053915,90.4470207115871,367.5999999999999,361.95,322.0,380.2,350.92500000000007,322.0,367.5999999999999,356.09999999999997,380.20000000000005,397.59375,363.625,322.0
-0.956012543394886,-3.1425056759000825,-1.5836478427731997,-3.378348131448428,0.7589986180577033,14.606185738999914,0.04317448099857351,0.20522510219686427,0.034103743132053915,68.43249206248053,367.5999999999999,361.95,322.0,380.2,350.92500000000007,322.0000000000002,367.5999999999999,356.09999999999997,380.20000000000005,400.85,364.46875,322.0
-0.956012543394886,-3.2062759994926484,-1.7922626167329683,-3.378348131448428,-0.08610650273864295,14.606185738999914,0.040507181504409163,0.16658282984209433,0.034103743132053915,48.37017982706853,368.9,356.9250000000066,324.3,369.74375003076364,352.85,324.30000008041077,368.9,358.4,369.74375,401.2000000173866,367.7437500001687,324.29999999999995
-0.956012543394886,-3.0329699183077072,-1.7922626167329683,-3.378348131448428,-0.08610650273864295,14.606185738999914,0.04817235749904348,0.16658282984209433,0.034103743132053915,48.37017982706853,373.49999999999994,365.71875000000784,326.9000000000001,380.93750003658516,356.4125,326.90000009562687,373.49999999999994,361.0,380.9375,413.15625002067674,372.1250000002006,326.9
-0.956012543394886,-3.0329699183077072,-1.7922626167329683,-3.378348131448428,-0.08610650273864295,14.606185738999914,0.04817235749904348,0.16658282984209433,0.034103743132053915,48.37017982706853,373.49999999999994,365.71875000000784,326.9000000000001,380.93750003658516,356.4125,326.90000009562687,373.49999999999994,361.0,380.9375,413.15625002067674,372.1250000002006,326.9
-0.956012543394886,-3.135745868819175,-1.7922626167329683,-3.378348131448428,0.9270514701999701,14.606185738999914,0.043467320816169885,0.16658282984209433,0.034103743132053915,71.93119429327508,370.70000000000005,360.3375,325.29999999999995,374.0687500000032,354.2375,325.30000000001917,370.70000000000005,359.4,374.06874999999997,401.2125000000019,368.26874999999995,325.29999999999995
-0.956012543394886,-3.135745868819175,-1.7922626167329683,-3.378348131448428,0.9270514701999701,14.606185738999914,0.043467320816169885,0.16658282984209433,0.034103743132053915,71.93119429327508,370.70000000000005,360.3375,325.29999999999995,374.0687500000032,354.2375,325.30000000001917,370.70000000000005,359.4,374.06874999999997,401.2125000000019,368.26874999999995,325.29999999999995
-1.0129912787916169,-3.135745868819175,-2.286333798264715,-3.378348131448428,1.179507409282413,14.053348182932721,0.043467320816169885,0.10163840652755225,0.034103743132053915,76.72106308520448,376.5,357.4562500000171,332.99999999999994,364.8000000607608,361.1125,333.0000001505691,376.5,367.1,364.80000000000007,403.2375000342046,376.3437500003858,332.9999999999999
-1.0129912787916169,-3.135745868819175,-2.286333798264715,-3.378348131448428,1.4647377860416797,14.053348182932721,0.043467320816169885,0.10163840652755225,0.034103743132053915,81.4133675118692,376.5,357.45625000000337,332.99999999999994,364.8000000198293,361.1125,333.00000005419207,376.5,367.1,364.80000000000007,402.56250001124397,376.1875000000962,333.0
0.14528994481286128,-3.135745868819175,-2.286333798264715,-3.378348131448428,1.4647377860416797,27.2766775741714,0.043467320816169885,0.10163840652755225,0.034103743132053915,81.4133675118692,376.5,357.45625000000337,332.99999999999994,364.8000000198293,361.1125,333.00000005419207,376.5,367.1,364.80000000000007,402.56250001124397,376.1875000000962,333.0
0.14528994481286128,-3.135745868819175,-1.5976834088054876,-3.378348131448428,2.1540966569299913,27.2766775741714,0.043467320816169885,0.20236477185742147,0.034103743132053915,89.7090464197206,368.0,362.15624999999994,322.29999999999995,380.14375,351.29375,322.20000000000005,368.0,356.3999999999999,380.14374999999995,398.0999999999999,364.0687500000001,322.2
0.14528994481286128,-3.135745868819175,-1.5976834088054876,-3.378348131448428,1.766536285380303,27.2766775741714,0.043467320816169885,0.20236477185742147,0.034103743132053915,85.54861313299455,368.0,362.15624999999994,322.29999999999995,380.14375,351.29375,322.20000000000005,368.0,356.3999999999999,380.14374999999995,398.63750000000005,364.2125,322.2
0.14528994481286128,-3.135745868819175,-1.5976834088054876,-3.378348131448428,3.009613393239685,27.2766775741714,0.043467320816169885,0.20236477185742147,0.034103743132053915,95.34764777107642,368.0,362.15624999999994,322.29999999999995,380.14375,351.29375,322.20000000000005,368.0,356.3999999999999,380.14374999999995,397.4,363.89375000000007,322.2
0.14528994481286128,-3.135745868819175,-1.7681530639727727,-3.378348131448428,1.2133804471942142,27.2766775741714,0.043467320816169885,0.17064787365565454,0.034103743132053915,77.31875682914942,370.4000000000001,360.53125,324.9,374.7125000000002,353.86875,324.90000000000146,370.4000000000001,359.0,374.71250000000003,400.2375000000001,367.59999999999997,324.9
0.14528994481286128,-3.135745868819175,-1.9766004861006023,-3.378348131448428,1.2133804471942142,27.2766775741714,0.043467320816169885,0.1385394043190521,0.034103743132053915,77.31875682914942,373.0,359.01875000000007,328.29999999999995,369.81875000006494,356.95,328.2000000002927,373.0,362.40000000000003,369.81875,401.20000000003824,371.30000000000007,328.19999999999993
0.14528994481286128,-3.135745868819175,-1.9766004861006023,-3.378348131448428,1.2133804471942142,27.2766775741714,0.043467320816169885,0.1385394043190521,0.034103743132053915,77.31875682914942,373.0,359.01875000000007,328.29999999999995,369.81875000006494,356.95,328.2000000002927,373.0,362.40000000000003,369.81875,401.20000000003824,371.30000000000007,328.19999999999993
0.5413950278515622,-3.135745868819175,-2.0309324511234252,-3.378348131448428,1.156043681502941,31.97470697564352,0.043467320816169885,0.13121311427233617,0.034103743132053915,76.30069571758983,373.69999999999993,358.70625,329.1,368.7687500003359,357.6875,329.10000000131106,373.69999999999993,363.2000000000001,368.76875,401.7000000001956,372.2312500000006,329.1
0.7563489575627793,-2.9961039758019505,-2.508033743966245,-3.378348131448428,1.156043681502941,34.347465903156646,0.04998141834123813,0.08142819060778872,0.034103743132053915,76.30069571758983,383.6,363.5937500044204,339.99999999999994,370.1250028858504,368.14375000001553,340.00000516546925,383.6,374.09999999999997,370.12500000000125,414.70625158588336,384.7250000450332,340.0
0.7563489575627793,-2.9961039758019505,-2.508033743966245,-3.378348131448428,0.6299936449026762,34.347465903156646,0.04998141834123813,0.08142819060778872,0.034103743132053915,65.59631409804011,383.6,363.5937500884753,339.99999999999994,370.1250223401669,368.14375000065843,340.0000334364121,383.6,374.09999999999997,370.1250000000679,416.35001211526287,385.13750057567916,340.0000000000027
0.6588139466064873,-2.9961039758019505,-1.9549433517132808,-3.378348131448428,0.07385542871675133,33.29070147749639,0.04998141834123813,0.14157249630634555,0.034103743132053915,52.32709142811537,376.9999999999999,366.4562500000742,330.49999999999994,379.19375017445293,360.01875000000007,330.5000003990687,376.9999999999999,364.6,379.19375,415.64375009762614,376.1500000013804,330.4999999999999
0.6588139466064873,-2.9961039758019505,-1.9549433517132808,-3.378348131448428,-0.6960235514254948,33.29070147749639,0.04998141834123813,0.14157249630634555,0.034103743132053915,33.93675020621007,376.9999999999999,366.45625056435347,330.49999999999994,379.193828803132,360.01875000663756,330.5001056372955,376.9999999999999,364.6,379.19375000082186,420.4000423893202,377.3687527784661,330.50000000004707
0.05955283836094849,-2.9961039758019505,-1.9549433517132808,-3.378348131448428,-0.6960235514254948,26.22930673966686,0.04998141834123813,0.14157249630634555,0.034103743132053915,33.93675020621007,376.9999999999999,366.45625056435347,330.49999999999994,379.193828803132,360.01875000663756,330.5001056372955,376.9999999999999,364.6,379.19375000082186,420.4000423893202,377.3687527784661,330.50000000004707
0.05955283836094849,-2.9961039758019505,-1.9549433517132808,-3.378348131448428,-0.7036083775774387,26.22930673966686,0.04998141834123813,0.14157249630634555,0.034103743132053915,33.77025632644812,376.9999999999999,366.4562506122676,330.49999999999994,379.19383328731544,360.0187500073464,330.5001111095786,376.9999999999999,364.6,379.1937500009171,420.4375447854633,377.38125297759757,330.50000000005355
0.05955283836094849,-2.941965716403876,-1.9549433517132808,-3.378348131448428,-0.3673335775235315,26.22930673966686,0.052761911778946,0.14157249630634555,0.034103743132053915,41.50936252238635,378.8,369.5687500148106,331.6,383.02500671209873,361.5062500000695,331.6000112124826,378.8,365.69999999999993,383.025000000006,422.7875036697379,378.66875012700757,331.60000000000025
-1.0489779774371104,-2.941965716403876,-1.9549433517132808,-3.378348131448428,-1.3894236048800483,13.711648869077164,0.052761911778946,0.14157249630634555,0.034103743132053915,20.750479307943653,378.80000000000115,369.56914388144,331.60000000214643,383.0316631964641,361.5062720747606,331.60609271916053,378.80000000000115,365.70000001302327,383.0250060341716,429.2472406976784,380.3194924356392,331.6000013831545
-1.0489779774371104,-2.941965716403876,-1.9549433517132808,-3.378348131448428,-0.6641248616882086,13.711648869077164,0.052761911778946,0.14157249630634555,0.034103743132053915,34.64154919220904,378.8,369.568750421995,331.6,383.0250658126316,361.50625000456023,331.6000900487536,378.8,365.69999999999993,383.02500000054533,424.7687854550279,379.17500218832686,331.600000000029
-1.0877131359759629,-2.941965716403876,-1.9549433517132808,-3.477182368135923,-0.6641248616882086,13.350408563453335,0.052761911778946,0.14157249630634555,0.030894337381442247,34.64154919220904,359.59999999999997,353.543750421995,315.59999999999997,367.0250658126315,343.2375000045602,315.6000900487536,359.59999999999997,346.49999999999994,367.02500000054533,406.0312854550277,359.88125218832687,315.600000000029
-1.0981828689655737,-2.941965716403876,-1.9549433517132808,-3.477182368135923,-0.6641248616882086,13.253945717048575,0.052761911778946,0.14157249630634555,0.030894337381442247,34.64154919220904,359.59999999999997,353.543750421995,315.59999999999997,367.0250658126315,343.2375000045602,315.6000900487536,359.59999999999997,346.49999999999994,367.02500000054533,406.0312854550277,359.88125218832687,315.600000000029
-1.0981828689655737,-2.8524823019103143,-2.2923185790102227,-3.477182368135923,-0.6641248616882086,13.253945717048575,0.057700911872488665,0.10103193954530276,0.030894337381442247,34.64154919220904,367.70000000000005,356.79381038574587,324.5000000000249,366.49569641272177,351.8562521201402,324.50199646482656,367.70000000000005,355.40000000020643,366.4937504368926,415.20102703007376,369.95640110925206,324.5000000679256
-1.0981828689655737,-2.8524823019103143,-2.2923185790102227,-3.477182368135923,-0.6641248616882086,13.253945717048575,0.057700911872488665,0.10103193954530276,0.030894337381442247,34.64154919220904,367.70000000000005,356.79381038574587,324.5000000000249,366.49569641272177,351.8562521201402,324.50199646482656,367.70000000000005,355.40000000020643,366.4937504368926,415.20102703007376,369.95640110925206,324.5000000679256
-1.0981828689655737,-2.772830752038398,-2.148669221400535,-3.477182368135923,-1.0972356804672003,13.253945717048575,0.0624848749680145,0.11663927558868059,0.030894337381442247,25.775562082935846,369.10000000000053,362.88786667688964,323.9000000014571,375.38171475560915,352.18751940535583,323.90622640764525,369.10000000000053,354.8000000091906,375.37500510771486,425.5097704597915,371.3819651032613,323.9000011191309
-1.0981828689655737,-2.772830752038398,-2.148669221400535,-3.477182368135923,-1.0972356804672003,13.253945717048575,0.0624848749680145,0.11663927558868059,0.030894337381442247,25.775562082935846,369.10000000000053,362.88786667688964,323.9000000014571,375.38171475560915,352.18751940535583,323.90622640764525,369.10000000000053,354.8000000091906,375.37500510771486,425.5097704597915,371.3819651032613,323.9000011191309
-1.0981828689655737,-2.772830752038398,-2.148669221400535,-3.490924390947893,-0.6996421250837686,13.253945717048575,0.0624848749680145,0.11663927558868059,0.03047269046854177,33.857266230222,366.70000000000005,360.8500136868792,321.9000000000007,373.3444841569837,349.91250033056053,321.90082569409674,366.70000000000005,352.40000000000754,373.34375005623,420.5003898884653,368.306293175717,321.90000000626276
-0.568433477255757,-2.772830752038398,-2.1034311028011796,-3.490924390947893,-0.6752816957612104,18.718320145499213,0.0624848749680145,0.12203698764239507,0.03047269046854177,34.39420395473285,366.00000000000006,361.20000577815995,320.9000000000001,374.4066598438229,349.00625011337695,320.90048503591385,366.00000000000006,351.4000000000011,374.40625001749913,420.20646845747666,367.24377073628364,320.90000000161194
-0.568433477255757,-2.8456236270363653,-2.1463225157278867,-3.490924390947893,-0.6752816957612104,18.718320145499213,0.058098023941512304,0.11691331505758437,0.03047269046854177,34.39420395473285,363.5999999999999,356.06875990687433,319.8000000000004,367.71932637093767,347.26250022528825,319.70065788921306,363.5999999999999,350.30000000000405,367.71875003723636,413.08155641828466,364.98753244183644,319.80000000392613
-1.513604151068105,-2.8456236270363653,-2.1463225157278867,-3.490924390947893,0.04717831794001903,9.839858340473189,0.058098023941512304,0.11691331505758437,0.03047269046854177,51.6674468357319,363.5999999999999,356.06875000928443,319.8,367.7187550285046,347.2625000000378,319.7000086876983,363.5999999999999,350.29999999999995,367.71875000000307,408.44375275612026,363.80625008660604,319.79999999999995
-1.513604151068105,-2.8456236270363653,-2.1463225157278867,-3.490924390947893,-0.4534067828779168,9.839858340473189,0.058098023941512304,0.11691331505758437,0.03047269046854177,39.466556808189665,363.5999999999999,356.06875126718546,319.8,367.7188932158841,347.2625000175089,319.7001846279867,363.5999999999999,350.29999999999995,367.71875000231785,411.6375768167243,364.61875564994864,319.80000000015434
-1.5386607145376299,-2.8456236270363653,-2.3511613615514766,-3.490924390947893,-1.2004282789119507,9.659772539316963,0.058098023941512304,0.09525846842755224,0.03047269046854177,23.908504645733803,366.4000000012828,354.8794064824847,323.9000004977972,364.02834478711804,350.7879317167917,323.82772878350283,366.4000000012828,354.4000020689283,363.99392994803145,416.4617958331031,369.6435753441506,323.9000608900892
-1.5386607145376299,-2.8456236270363653,-2.3511613615514766,-3.490924390947893,-1.4779651410519798,9.659772539316963,0.058098023941512304,0.09525846842755224,0.03047269046854177,19.387761977938926,366.4000001278756,354.89513672145455,323.9000164313899,364.0890694667063,350.7903982886573,323.87078080022945,366.4000001278756,354.4000529822175,363.9954408543743,417.72494721697944,369.9794394615285,323.90070345077567
-1.5386607145376299,-2.8456236270363653,-2.3511613615514766,-3.490924390947893,-0.8470069300450525,9.659772539316963,0.058098023941512304,0.09525846842755224,0.03047269046854177,30.706048793726183,366.4000000000012,354.8754534225236,323.9000000026191,364.00130893777896,350.7875256821179,323.80689395918694,366.4000000000012,354.4000000157778,363.9937570701893,414.6727094015911,369.18834933041387,323.90000163404744
-1.5386607145376299,-2.8456236270363653,-2.3511613615514766,-3.490924390947893,-0.8470069300450525,9.659772539316963,0.058098023941512304,0.09525846842755224,0.03047269046854177,30.706048793726183,366.4000000000012,354.8754534225236,323.9000000026191,364.00130893777896,350.7875256821179,323.80689395918694,366.4000000000012,354.4000000157778,363.9937570701893,414.6727094015911,369.18834933041387,323.90000163404744
-1.1701053219407582,-2.8456236270363653,-2.3511613615514766,-3.490924390947893,-0.22515238696875883,12.604961420879626,0.058098023941512304,0.09525846842755224,0.03047269046854177,44.950900624543294,366.40000000000003,354.87500400609315,323.9000000000001,363.99406242742367,350.7875000732213,323.8003762216574,366.40000000000003,354.40000000000066,363.99375001094506,411.2001667424353,368.3125150237699,323.9000000009443
-1.1701053219407582,-2.8456236270363653,-2.4028576442358625,-3.490924390947893,-0.25197232786677076,12.604961420879626,0.058098023941512304,0.0904590837078531,0.03047269046854177,44.2964720669816,367.0,354.63126040513527,324.8000000000004,363.20059580273994,351.5937502394286,324.8006781015948,367.0,355.30000000000473,363.20000003979567,411.6065666828498,369.28128382464763,324.8000000042413
-1.1701053219407582,-2.8456236270363653,-2.1009858494956366,-3.490924390947893,-1.6069264123343316,12.604961420879626,0.058098023941512304,0.12233576413305491,0.03047269046854177,17.534562042395738,362.90000000526675,356.3757753555658,318.80000145752985,368.74722559664576,346.45702255668414,318.8369179862264,362.90000000526675,349.3000056065981,368.7003553589944,418.399644417776,365.46538899054576,318.8001286376768
-1.1701053219407582,-2.8456236270363653,-2.409844996420941,-3.490924390947893,-0.7503230232254028,12.604961420879626,0.058098023941512304,0.08982921734337239,0.03047269046854177,32.754341055756136,367.10000000000116,354.6191767860753,325.0000000022771,363.094758262564,351.7312738272634,325.00664305146705,367.10000000000116,355.50000001385223,363.08750649655985,414.35380263374105,370.1133062884308,325.0000014846886
-1.1701053219407582,-2.8456236270363653,-2.409844996420941,-3.490924390947893,-1.9482580844073947,12.604961420879626,0.058098023941512304,0.08982921734337239,0.03047269046854177,13.349598639467274,367.10013462299855,354.8198466754774,325.0031987293461,363.53613011168113,351.78846244372926,325.32446963961127,367.10013462299855,355.50695482931997,363.1446271124415,419.61019747144803,371.56798374155926,325.03083875530524
-1.1701053219407582,-2.8456236270363653,-2.1707619727649865,-3.490924390947893,-1.7253611703708516,12.604961420879626,0.058098023941512304,0.11409064981386681,0.03047269046854177,15.967008015376434,363.900000167439,355.9345106960934,320.3000201599861,367.31989960771637,347.73449329043353,320.37482225177007,363.900000167439,350.8000640356612,367.22068205804135,418.89053578780954,366.98135645287005,320.300812682034
