std_interval__,lf_log__,le_log__,rf_log__,weight_interval__,std,lf,le,rf,weight,subj_mu_rt__0,subj_mu_rt__1,subj_mu_rt__2,subj_mu_rt__3,subj_mu_rt__4,subj_mu_rt__5,obj_mu_rt__0,obj_mu_rt__1,obj_mu_rt__2,obj_mu_rt__3,obj_mu_rt__4,obj_mu_rt__5
-0.04082199452025481,-2.3025850929940455,-0.6931471805599453,-2.703062659591171,1.2670866974992725,25.000000000000007,0.10000000000000002,0.5,0.06699999999999999,78.2441194389627,607.5999999999998,695.53125,522.8999999999999,904.9750000000001,576.85,522.8999999999999,607.5999999999998,589.9000000000001,904.9749999999999,754.5312500000001,599.0374999999999,522.9000000000001
-0.04082199452025481,-4.449208817931074,-0.7040999907688766,-3.207260941419472,2.0546534067946314,25.000000000000007,0.011687810499348179,0.4945534767122766,0.040467303924781886,88.75528060267972,385.49999999999994,362.90625,342.90000000000003,386.7875,371.73125,342.9000000000001,385.49999999999994,383.4,386.7875,396.11250000000007,384.4625,342.8999999999999
-0.04082199452025481,-4.449208817931074,-0.7040999907688766,-3.207260941419472,2.500576757137462,25.000000000000007,0.011687810499348179,0.4945534767122766,0.040467303924781886,92.49404204789035,385.49999999999994,362.90625,342.90000000000003,386.7875,371.73125,342.9000000000001,385.49999999999994,383.4,386.7875,396.0375,384.4625,342.90000000000003
1.3304428738169702,-4.449208817931074,-0.7511993863550644,-3.207260941419472,2.404072631968949,39.754780211786255,0.011687810499348179,0.47180034236344454,0.040467303924781886,91.79659619661822,385.7,362.1875,343.0,383.61875,371.83125,343.0,385.7,383.5,383.61875,395.39375000000007,384.5625,343.0
0.3527937509590674,-4.449208817931074,-0.8758658994781968,-3.207260941419472,2.404072631968949,29.77744970335137,0.011687810499348179,0.4165012153058914,0.040467303924781886,91.79659619661822,386.20000000000005,360.61250000000007,343.29999999999995,377.01250000000005,372.225,343.29999999999995,386.20000000000005,383.8,377.01250000000005,393.96875,385.01249999999993,343.30000000000007
0.4541019086094892,-4.449208817931074,-1.0723027052629288,-3.207260941419472,2.404072631968949,30.96908872938327,0.011687810499348179,0.34221957859581614,0.040467303924781886,91.79659619661822,387.1000000000001,358.83124999999995,343.7,370.07499999999993,372.88750000000005,343.69999999999993,387.1000000000001,384.2,370.07499999999993,392.50625,385.75,343.70000000000005
0.4541019086094892,-4.449208817931074,-1.0723027052629288,-3.292401661460641,1.5917590645539879,30.96908872938327,0.011687810499348179,0.34221957859581614,0.037164485615588376,83.25548127368391,367.30000000000007,342.325,327.2,353.56875,354.11875,327.20000000000005,367.30000000000007,364.3999999999999,353.56875,373.52500000000003,366.0062499999999,327.20000000000005
0.4541019086094892,-3.1807965179059514,-1.0527321520259354,-3.292401661460641,1.103024910953871,30.96908872938327,0.04155254459055425,0.3489829708745409,0.037164485615588376,75.33181890943409,377.4,384.68125,330.3,426.04999999999995,360.475,330.3,377.4,367.50000000000006,426.05000000000007,419.18125,373.23125,330.30000000000007
0.4541019086094892,-3.9606015928881355,-1.0527321520259354,-3.292401661460641,1.1472832619401465,30.96908872938327,0.019051649506540442,0.3489829708745409,0.037164485615588376,76.14242004186681,369.7,352.8875,328.0,371.86249999999995,355.65000000000003,327.9999999999999,369.7,365.2,371.86250000000007,384.98749999999995,367.76874999999995,328.0000000000001
0.5257547662806062,-3.9606015928881355,-1.0527321520259354,-3.292401661460641,0.8718383813734296,31.79612934085608,0.019051649506540442,0.3489829708745409,0.037164485615588376,70.8076802055541,369.7,352.8875,328.0,371.86249999999995,355.65000000000003,327.9999999999999,369.7,365.2,371.86250000000007,385.2874999999999,367.85625000000016,328.0
0.5257547662806062,-3.9606015928881355,-0.9138845824832846,-3.292401661460641,1.4072858303156068,31.79612934085608,0.019051649506540442,0.4009636185965876,0.037164485615588376,80.53041198944253,368.70000000000005,354.88750000000005,327.4,379.63125,354.85625000000005,327.4,368.70000000000005,364.6,379.63125,386.3125,366.80000000000007,327.4
0.7451418173482518,-3.9606015928881355,-0.9138845824832846,-3.292401661460641,2.2311150626123117,34.22784106016062,0.019051649506540442,0.4009636185965876,0.037164485615588376,90.39789735708517,368.70000000000005,354.88750000000005,327.4,379.63125,354.85625000000005,327.4,368.70000000000005,364.6,379.63125,386.01250000000005,366.725,327.3999999999999
0.836385837490685,-3.9606015928881355,-0.9138845824832846,-3.292401661460641,0.8169712991058715,35.1874708167797,0.019051649506540442,0.4009636185965876,0.037164485615588376,69.66571224983811,368.70000000000005,354.88750000000005,327.4,379.63125,354.85625000000005,327.4,368.70000000000005,364.6,379.63125,386.8375,366.93125,327.4000000000001
0.836385837490685,-3.7185318184367278,-0.9138845824832846,-3.292401661460641,0.48803360219950676,35.1874708167797,0.024269573842124952,0.4009636185965876,0.037164485615588376,62.34466590913379,370.29999999999995,362.78749999999997,327.79999999999995,394.34375,355.80000000000007,327.79999999999995,370.29999999999995,365.0,394.34375,395.75625,368.15625000000006,327.79999999999995
0.9137491909256971,-3.7185318184367278,-2.7763978966522336,-3.292401661460641,1.0307786253567734,35.97457075503204,0.024269573842124952,0.06226237945558955,0.037164485615588376,73.96961525435704,383.2,351.3312505454196,342.19999999999993,353.68756105257546,369.6750000075913,342.20007856697237,383.2,379.4,353.6875000010081,394.38128274251187,384.53125242091744,342.2000000000676
0.8962515606621334,-3.7185318184367278,-2.0805216368391655,-3.292401661460641,2.2869019554089918,35.79875083677783,0.024269573842124952,0.12486506099168704,0.037164485615588376,90.87085751061696,379.70000000000005,352.725,336.8,358.0000000000082,365.20625000000007,336.8000000000418,379.70000000000005,374.0,357.9999999999999,390.6000000000049,378.78125000000006,336.79999999999995
1.204017622714789,-3.7185318184367278,-2.0805216368391655,-3.2875703028007255,2.9951639052838424,38.69269752802743,0.024269573842124952,0.12486506099168704,0.037344475021586575,95.28316177194382,380.4,353.29375000000005,337.40000000000003,358.5750000000022,365.80625,337.40000000001294,380.4,374.69999999999993,358.57500000000005,391.0250000000012,379.35625,337.4
