,0,1,2,3,4,5
0,421.6053885737282,354.368014207749,363.3067216006819,373.37736225259374,400.1293715299843,345.6930548328568
1,383.0668346887469,357.89937208908236,315.19432465546987,338.07852500524467,402.80903962163984,365.1155580718215
2,348.86410056597225,388.35571360189346,362.31265597218857,412.15143489803756,381.29292714010256,359.5218464619996
3,385.83572489156364,380.20981784058426,317.4434544370796,387.93585738591617,400.01558886237217,294.59536348132514
4,373.65496614992924,316.5104106244738,297.9255631780331,318.71336060799194,392.082853749473,346.1351322299258
5,351.9780367983432,304.0778506027633,307.19203344812195,341.9348237904335,355.41648407212904,342.76092508307937
6,348.4546222329776,304.97229785818,313.2119847699777,388.5675890669356,285.69058565267994,272.8759010798316
7,320.65573671783386,352.6633463484916,289.5128207400885,347.91006241359815,337.29724233529726,303.7775313868123
8,380.73916971777334,370.277620050819,338.96941344043876,329.28953182164537,425.64230191833775,301.8294344910179
9,375.10414018987507,320.0907045693386,304.4225021320438,430.6408741260635,370.1320658837038,281.5002592174143
10,351.25720775033045,379.23195629464504,370.5502209228876,364.8692248833263,337.745687608294,221.60789816065295
11,368.8390960062981,357.4666154783058,315.1503247967652,402.8173770550365,396.39901466998543,341.979964935542
12,392.24720201778126,321.1967127265647,401.1965227715501,389.6725146075984,326.15376277770923,298.0670372688981
13,376.1439430213037,364.8393598327285,331.06701396354435,345.45810522193136,355.55838166023557,277.1188273931352
14,411.8402024711016,383.37310962355366,363.99076161716835,391.3584737266797,369.4887937411269,367.9383826036078
15,352.694846559148,270.07717400530015,313.5158434120234,392.1020515001645,363.48947698623437,324.45021845604526
16,346.3659065168385,439.5232726987191,349.29685689834673,341.01074264860625,339.60006986475764,292.470183021701
17,402.52629918922264,340.21459013506376,351.6044707534255,320.43535592338935,373.7194070441704,311.21477214016096
18,425.47992982310916,332.3384935778127,309.150240726269,441.19324311529243,294.4483054949916,287.03665509921393
19,329.1425097334293,398.3085783919119,372.7581712989038,385.4208323970389,312.5657833017922,266.7497846477079
20,396.519606207679,399.808986756582,338.87482408848547,323.11410023243445,361.7522676022986,300.62050255748034
21,353.8985855957455,381.4681367313464,336.30483305248765,440.9959766684907,339.78142573980585,355.9659057472529
22,373.64400048785126,364.5034250439224,363.56907938069617,361.3829365407553,430.63586795815394,310.0058570195941
23,340.42289237166847,288.6368323897493,312.9704264686492,395.36219744335995,391.4225955983071,312.54872902309995
24,360.8124217298915,346.19782168773634,282.6724700143224,369.2255846849877,342.07691171925194,330.94009717859507
25,295.15467918324026,293.0259221701989,330.27473754014005,404.07638378138137,333.09482729513553,275.1502318896578
26,307.14907367181576,333.08319285304714,311.81019495362824,392.40830058925565,344.9763949433227,321.1800463604942
27,324.19108510137545,316.1937640402805,309.1853498933491,359.2922528321223,324.9954860882791,297.1627547524582
28,376.20956569216617,316.12536517169804,320.409623753689,402.19154725995384,342.8029930666645,319.88342879037737
29,369.5815964922868,369.45199536445494,313.634440510531,320.81726042344064,252.17976924476167,288.37681144411806
30,287.64073213463945,335.47227582960465,303.24220410665373,347.0089487290066,297.4308409895887,287.83873500614794
31,316.3035769403137,327.75609365182794,296.9074152820802,359.3757727160409,314.9615686980937,265.2494882311112
32,358.4058371842769,348.81084323912813,275.34762562587554,401.61649505515237,334.7014273026016,287.1685986726399
33,319.1258104303685,389.9649660601607,256.1426704693142,451.2244420141616,341.5649941407375,336.38753221086625
34,364.6183469479882,366.91376263867187,259.258904608924,384.8854566102804,352.13605207447114,274.71487713765805
35,336.7776500668454,420.18577208677164,307.77039266280974,468.9592724492291,338.0617898693716,314.22409955365424
36,377.2008039364175,282.6056570436254,363.3849178646683,400.17149508696696,336.3187737063802,249.15384805971496
37,349.41723204706284,372.31670593546744,293.81047049003456,345.42525048964467,341.57581227953506,326.84491792347177
38,379.9096722264407,328.74085757696866,331.1795073580561,337.15835904012914,314.3990925085951,347.1909836429886
39,395.8887957445735,368.75347920719213,340.3278144955461,401.40860321473195,394.44207810923155,349.2801521960489
40,383.28806820726226,389.0960401258027,317.6173288386803,370.1131903093821,337.94439373423904,325.4872074156
41,391.88595598916265,397.1546489094439,310.6024540426049,405.68529663345737,348.5336987442585,315.4337770381153
42,380.0354728347199,359.9314323714026,333.5764449063695,392.18879508754054,379.5985302262484,326.1628810145292
43,370.35468841921613,357.2118674389119,336.39611112128716,363.907499238315,358.25784740914054,308.32470287419466
44,411.76678965855547,368.9410985852855,316.9390626214291,369.15982939188126,363.5569265018193,358.264799206961
45,394.7264501044287,354.3810199516375,338.2817671365598,367.7524056706772,346.31900743580206,322.41892548929997
46,392.1615954189892,367.3223199648925,323.34752720943146,366.5384304024201,370.3154641540833,341.30645851262284
47,390.5510924687064,378.5001174430817,345.8778944091718,372.0897439003264,336.1840449567501,305.38335345361014
48,341.00859169150993,383.2666155525241,335.7251960991284,386.0083885878709,352.9669037676288,323.5661792374871
49,377.7781432775899,365.96321774468305,344.87921875083623,344.175728692674,357.20158427410126,331.9589929556172
50,399.3580839524317,338.78358337256225,314.7533727607212,388.97410088462226,384.15334264166506,315.6102313176963
51,366.1265083121011,355.5668503303345,302.82946287770307,360.05877991241437,367.81039765646756,326.7477182888559
52,397.6004831278723,358.82892031495425,360.77662217875843,368.983155120283,365.86568762854694,382.348414229755
53,354.7255596411337,384.9710213623532,320.0588300142415,332.42445166067057,336.84781314563946,347.86246917565626
54,371.1260911755602,351.49773006374147,337.3995079516895,377.82986720866074,323.59070371428646,275.6155116758874
55,319.36538482956064,355.3329657126522,318.39884020098884,351.8372312434311,341.65273121027707,333.1078402804467
56,366.7597353727679,356.7275088412247,304.01852543221906,358.9905616858651,389.12775412644544,339.422765067646
57,393.3664733719668,364.5170183339088,360.6944197103608,333.39175698166116,322.3689972758051,314.7776163010403
58,382.9364728055873,341.39955582750673,335.6688804072563,376.4028523087243,350.63502031887754,317.404436776667
59,372.6764472669722,361.63912460353635,297.95217491709093,347.5633847287826,361.2753661161763,340.44786032633107
60,339.8696339514544,359.01183457086813,336.8324805056598,348.0211382302116,330.3073803186376,320.7796180457701
61,391.3300614855043,372.4142332646742,321.1888421238389,379.3295753868277,404.99747330366563,285.21916150852377
62,364.0561874354659,331.2513794143271,336.61186125405175,346.6263652624922,368.09788275377434,307.28534590713895
63,419.311864050192,339.4857448520075,305.18564413112773,339.533971629076,360.24298508142294,302.02184992649927
64,348.1937216287277,353.8048498222116,342.01498428765774,324.6304956125436,332.16159710221353,348.23034506238383
65,336.80521732649544,315.72816081926777,332.28092600852534,318.85556136023285,387.3253719836274,329.1565877523316
66,381.66814473434766,350.4553821114115,300.7806476514007,359.9379504548782,359.51734190863493,329.61193116304355
67,374.2175420442166,339.244385421035,319.71877328609844,419.7133085400474,347.0459093094617,325.56382970128345
68,377.92608087623694,354.7297842519723,313.30021440819894,361.9485373754348,360.6268538914166,325.4340546327014
69,357.2490131242109,349.021141334407,344.5564605220698,356.78742254455756,350.39042358726863,319.1741087523999
70,379.0116161090087,353.73886093581496,337.6544346443537,397.37286738294614,350.1852832575705,338.7101261537303
71,376.53070028101496,390.06908902214457,317.45593412943697,394.4354812052152,348.69064942471107,329.62689033103777
72,385.1135395636497,356.4585189559252,330.8131694149607,377.6198754048635,364.2707597515294,319.1656222135094
73,357.3917438159842,351.31851753372047,355.0212257694216,367.78150140986213,349.89576017515117,329.9466282228221
74,405.0005612858087,350.72010024688467,316.581966871552,392.0755124749509,330.8323296236881,354.8308039048219
75,387.2909445160132,375.1615365926093,293.54818294144917,393.49377993695634,363.022798225202,303.5829993739527
76,358.8788285402293,378.80471946074704,368.9731724450186,394.9172115357214,370.3971627341939,355.2350903173584
77,377.45645161990535,373.54889403479797,313.30411888023633,389.0226214731272,334.7538287052836,306.13844630620895
78,386.6486347744202,338.07185928919085,361.99217523584525,367.20262027824356,319.8616433301957,321.25132928389655
79,381.4859382054399,359.2049752529151,374.58025125266107,367.86437486635236,365.0520587309874,320.27601867946487
80,382.42818343665795,352.7645699329894,340.6566710889914,358.8423503709899,358.72575849980575,291.16602742658733
81,386.63342928846623,381.6858631665951,334.9086792517763,349.8807091337824,358.17519368282086,320.8027097213631
82,380.4696485175873,335.38430768459324,337.9845282799051,397.99566293787296,364.81065980008185,326.5316991338462
83,353.67146676422414,365.1391527572785,302.284524831176,395.58507163317313,336.42075679673667,291.3878726729854
84,359.0194463363241,352.5184616841582,325.0403018065432,403.7646893656743,349.4898668624218,331.199476193826
85,389.08458774768764,347.5381121770994,340.3146900270927,341.4863563349708,350.7195872263513,332.9823608042512
86,360.4776682202194,346.4096845190574,334.92089169193673,354.6488902556594,377.1593888315836,339.3358653132824
87,362.88357241452746,346.3509311926952,345.43024278557124,358.6786644079261,327.85502341061095,339.3845773855746
88,376.9032222535661,348.45604889040214,335.85956518861207,362.4592990515949,332.83841719053726,281.04898491683076
89,376.2637548641428,354.7547056924969,321.60731284862413,388.66138380868745,367.11351575401346,327.8814466497456
90,379.51918093086533,373.1876643268676,319.30093813966545,417.9471493601017,343.87589807476377,309.23527601891925
91,384.98520187665304,347.97961183702944,307.9899566085183,374.64196173220853,336.60362211594577,336.02595339087577
92,348.7822328583168,382.99397213541175,341.4720313844026,345.9417272317373,358.70054991143263,282.9949081217792
93,382.77291623698113,362.1698555843149,325.9488550585409,350.5000564691419,330.89991786266916,323.46361244826494
94,362.18190073450245,371.22601174107626,309.83213602818404,386.95311348153047,329.39087777194544,326.4645525541682
95,371.5252163556586,343.59435720900865,317.1662388760823,364.53567121387425,363.23221813645404,323.8734146413367
96,391.86165609299286,374.5827175355739,311.4704896361562,354.4215892297176,360.37223967639966,324.6584443405532
97,368.22775234079853,327.62310877765333,327.26842521733516,356.7539374119236,352.53602824963724,321.3851058626021
98,402.87341646341895,329.5478859618346,304.06396133524544,386.06865573003023,366.2624807623787,314.01963480689807
99,363.64192044665594,363.25179054442765,302.2772028117752,392.55567278779085,345.20196299326,312.193350126745
100,357.45869928477225,355.70678958396144,265.0408083796332,400.9592908478388,331.9715350719298,324.8092090641147
101,368.3930989406858,378.1198486096673,319.7291951887807,397.2819110377109,361.6514487249049,312.18253723011816
102,345.05673943195643,343.9159003333858,315.07758300106957,403.93265905114976,341.2600794259885,306.24374197155834
103,375.8194166759903,352.3013466629974,319.8064188894956,384.3159590704532,309.573572720195,290.32845899875923
104,392.58286344322704,353.74276812847074,307.92021226252757,383.1574351508619,337.7972484043538,310.70883405799776
105,366.123676664762,372.08537645022585,323.426331312315,363.45489821215676,325.51600745660835,343.4495036327652
